image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_veliferum/023_gbif_6178889033.jpg,accepted,ok,0.8754056692123413,0.023841799280118377,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/023_gbif_6178889033.png,data/extracted_fish/Zebrasoma/Zebrasoma_veliferum/023_gbif_6178889033_mask.png
Zebrasoma/Zebrasoma_veliferum/024_gbif_6179169781.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/000_reference.jpeg,accepted,ok,0.8874272704124451,0.06696385060624675,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/000_reference.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/000_reference_mask.png
Zebrasoma/Zebrasoma_xanthurum/001_gbif_5938372810.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/002_gbif_5938535356.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/003_gbif_6129983793.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/004_gbif_6130023485.jpg,flagged,box_too_small,0.885388970375061,0.061155109809974066,,
Zebrasoma/Zebrasoma_xanthurum/005_gbif_6130024180.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/006_gbif_6130084326.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/007_gbif_6130329361.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/008_gbif_6130569416.jpg,accepted,ok,0.8465901017189026,0.2705169313916048,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/008_gbif_6130569416.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/008_gbif_6130569416_mask.png
Zebrasoma/Zebrasoma_xanthurum/009_gbif_6130586380.jpg,flagged,multiple_fish,,,,
